Country,State,City,Locality,Area_Type,Plot_Size_sqft,Builtup_Area_sqft,Carpet_Area_sqft,Floors,Floor_Number,Bedrooms,Bathrooms,Balconies,Living_Rooms,Dining_Room,Kitchens,Study_Room,Office_Room,Parking,Garden,Swimming_Pool,Terrace,Basement,Lift,Property_Age_years,Facing_Direction,Furnishing,Smart_Home,Solar_Panels,EV_Charging,Security_System,Water_Supply,Power_Backup,School_Dist_km,Hospital_Dist_km,Metro_Dist_km,Airport_Dist_km,School_Index,Hospital_Index,Transit_Index,Safety_Score,Green_Space_Score,AQI,Price_INR
India,Uttar Pradesh,Kanpur,Swaroop Nagar,Super Built-up,1517,1224,1054,4,3,2,2,1,1,1,1,0,0,0,0,0,0,0,1,7,South,Semi-Furnished,0,1,0,1,Corporation + Borewell,Partial,3.42,5.08,1.31,30.13,7.3,7.5,9.6,6.7,5.2,150,13070000
India,Maharashtra,Pune,Kharadi,Super Built-up,3144,2417,1999,10,10,4,4,2,1,1,1,0,1,2,0,0,1,0,1,13,South,Semi-Furnished,0,1,0,1,Corporation + Borewell,Partial,0.78,4.22,6.79,54.34,9.4,7.9,8.0,7.0,4.5,62,67790000
India,Telangana,Warangal,Mamnoor Village,Plot Area,1068,674,563,2,2,1,2,3,1,0,1,0,0,1,1,0,1,0,0,20,South-West,Unfurnished,0,1,1,1,Borewell Only,Partial,9.28,15.92,29.64,70.04,2.6,2.0,1.1,7.7,8.2,79,3640000
India,Karnataka,Hubli-Dharwad,Vidyanagar,Carpet Area,4304,2876,2454,20,16,5,4,1,1,1,1,1,1,1,0,1,0,0,1,6,South-West,Semi-Furnished,0,0,0,0,24/7 Supply,Partial,2.16,3.84,5.45,69.15,8.3,8.1,8.4,7.6,4.5,121,76860000
India,Telangana,Hyderabad,Banjara Hills,Super Built-up,2465,1982,1720,30,5,4,3,1,1,1,1,0,0,1,0,0,0,0,1,19,North-East,Unfurnished,1,0,1,0,24/7 Supply,None,1.63,5.77,6.23,44.68,8.7,7.1,8.1,6.4,5.1,167,40710000
India,Uttar Pradesh,Lucknow,Gomti Nagar,Super Built-up,1093,705,565,10,10,1,2,2,1,0,1,0,0,3,0,0,1,0,1,18,South-West,Fully-Furnished,0,1,0,1,Corporation + Borewell,Partial,1.49,4.92,0.91,72.5,8.8,7.5,9.7,8.2,8.2,203,7400000
India,Uttar Pradesh,Lucknow,Mahanagar,Super Built-up,1992,1415,1218,10,6,3,2,1,1,1,1,0,0,1,0,0,0,0,1,1,North,Unfurnished,0,1,1,0,Corporation + Borewell,None,0.54,4.91,2.09,31.85,9.6,7.5,9.4,8.2,4.2,134,10430000
India,Telangana,Hyderabad,Shamshabad Village,Plot Area,2603,1676,1445,2,1,3,2,1,2,1,1,1,0,2,1,0,0,1,0,20,North-West,Semi-Furnished,0,1,0,1,Borewell Only,Full,4.12,19.75,29.98,44.86,6.7,1.0,1.0,8.6,7.3,46,6110000
India,West Bengal,Howrah,Bally,Plot Area,2806,1868,1509,4,3,3,4,1,2,1,1,0,0,0,1,0,0,1,1,8,South,Semi-Furnished,0,1,0,1,Corporation + Borewell,Full,2.74,5.31,5.06,68.37,7.8,7.3,8.5,9.0,8.4,125,41200000
India,Punjab & Chandigarh,Ludhiana,Sahnewal Village,Plot Area,1714,1413,1206,2,1,2,2,0,1,1,1,0,0,0,1,0,1,0,0,0,South-East,Unfurnished,0,1,0,1,Borewell Only,None,11.9,10.2,29.99,29.62,1.0,4.9,1.0,8.6,9.6,34,5100000
India,Tamil Nadu,Coimbatore,Saravanampatti,Carpet Area,2788,1915,1631,10,4,3,2,1,1,1,1,0,0,1,0,1,0,0,1,8,North-East,Semi-Furnished,0,1,1,1,24/7 Supply,Full,2.0,1.3,4.56,38.93,8.4,9.3,8.6,8.0,6.4,210,34890000
India,Karnataka,Hubli-Dharwad,Vidyanagar,Super Built-up,2091,1546,1268,4,4,2,2,2,1,1,1,0,0,2,0,1,1,0,1,8,North-East,Unfurnished,0,1,0,1,24/7 Supply,Full,2.87,3.31,2.8,34.09,7.7,8.3,9.2,6.4,5.3,133,32930000
India,Tamil Nadu,Madurai,Anna Nagar,Super Built-up,1489,1039,859,10,7,2,3,2,1,1,1,1,0,3,1,0,0,0,1,13,South-West,Semi-Furnished,0,0,0,1,24/7 Supply,Partial,1.78,0.62,3.09,74.32,8.6,9.7,9.1,7.6,8.4,146,23650000
India,Delhi NCR,Noida,Yamuna Expressway Village,Plot Area,2562,1991,1669,2,1,3,3,1,1,1,1,0,1,2,1,0,0,0,0,12,North-East,Unfurnished,0,1,0,0,Borewell Only,None,5.91,4.94,31.37,31.07,5.3,7.5,1.0,8.0,7.8,31,14380000
India,Uttar Pradesh,Varanasi,Lanka,Super Built-up,3270,2081,1707,20,15,3,3,1,1,1,1,1,0,2,0,0,0,0,1,8,North,Unfurnished,0,0,1,0,Corporation + Borewell,Full,1.93,4.18,5.24,35.96,8.5,7.9,8.4,9.0,8.4,144,29970000
India,Punjab & Chandigarh,Chandigarh,Sector 17,Super Built-up,3336,2376,1969,30,21,4,4,1,1,1,1,0,0,1,0,1,0,0,1,22,North-West,Unfurnished,1,0,0,0,24/7 Supply,None,2.83,2.37,7.02,59.26,7.7,8.8,7.9,7.0,8.2,179,25430000
India,Kerala,Kochi,Vyttila,Carpet Area,2728,1846,1519,10,1,3,3,1,1,1,1,0,0,1,1,0,0,0,1,16,West,Semi-Furnished,0,1,1,1,Corporation + Borewell,Partial,1.83,3.68,7.48,54.95,8.5,8.2,7.8,6.7,6.6,199,31590000
India,Telangana,Warangal,Mamnoor Village,Plot Area,2149,1623,1363,2,1,3,2,3,1,1,1,0,0,2,1,0,0,0,0,19,West,Unfurnished,0,1,1,1,Borewell Only,Full,2.0,6.76,47.55,66.14,8.4,6.6,1.0,9.1,9.2,35,5590000
India,Uttar Pradesh,Varanasi,Sarnath Village,Plot Area,1694,1127,907,2,1,2,2,0,1,1,1,0,0,0,1,0,1,0,0,14,North,Semi-Furnished,0,1,1,0,Borewell Only,Full,7.66,19.66,49.11,34.94,3.9,1.0,1.0,7.7,8.7,48,5150000
India,Delhi NCR,Noida,Sector 150,Super Built-up,2660,1762,1493,4,2,3,2,2,1,1,1,0,1,1,0,1,1,0,1,12,West,Semi-Furnished,1,0,0,0,24/7 Supply,Partial,0.76,2.35,0.78,49.51,9.4,8.8,9.8,8.2,5.7,158,42770000
India,Gujarat,Surat,Piplod,Super Built-up,2310,1518,1230,20,9,2,2,2,1,1,1,1,0,2,0,0,0,0,1,3,North,Unfurnished,0,0,1,1,Corporation + Borewell,Full,1.7,3.21,0.44,55.58,8.6,8.4,9.9,7.1,6.5,61,20720000
India,Maharashtra,Pune,Hinjewadi,Super Built-up,3935,2600,2159,10,1,4,5,1,1,1,1,0,0,2,1,0,0,0,1,13,South-East,Unfurnished,0,0,0,1,Corporation + Borewell,Partial,0.52,1.8,0.62,37.49,9.6,9.1,9.8,8.8,8.1,109,38430000
India,Maharashtra,Nashik,Panchavati,Plot Area,2719,1776,1518,4,1,4,4,1,2,1,1,1,0,1,1,1,0,1,1,8,South-East,Unfurnished,0,1,1,0,Corporation + Borewell,Full,0.73,1.06,0.4,66.22,9.4,9.5,9.9,8.2,6.6,182,74800000
India,Karnataka,Mangalore,Kadri,Plot Area,2180,1579,1317,30,14,3,4,3,1,1,1,0,0,0,1,0,0,1,1,9,North-East,Fully-Furnished,0,0,1,0,Corporation + Borewell,Full,0.76,4.1,2.07,57.86,9.4,8.0,9.4,7.3,7.1,138,31370000
India,Gujarat,Vadodara,Alkapuri,Super Built-up,2551,1842,1536,30,14,3,3,3,2,1,1,1,1,2,0,0,0,0,1,8,North-East,Semi-Furnished,1,1,0,0,Corporation + Borewell,Full,0.75,5.68,6.68,65.89,9.4,7.2,8.0,6.3,7.6,157,38690000
India,Punjab & Chandigarh,Chandigarh,Sector 35,Super Built-up,2779,1820,1502,20,17,3,3,3,1,1,1,1,0,2,0,1,1,0,1,8,South,Unfurnished,1,0,0,1,24/7 Supply,Full,0.84,1.33,5.82,59.69,9.3,9.3,8.3,6.8,6.0,109,18040000
India,Kerala,Kochi,Kumbalangi Village,Plot Area,1003,693,568,2,2,1,1,2,1,1,1,1,1,2,1,0,1,1,0,16,South,Semi-Furnished,0,1,0,1,Borewell Only,Partial,7.81,5.11,36.64,74.11,3.8,7.4,1.0,7.7,7.9,52,2440000
India,Punjab & Chandigarh,Chandigarh,Sector 35,Super Built-up,1056,705,608,4,4,1,1,3,1,0,1,1,0,0,1,0,1,0,1,7,South,Semi-Furnished,0,1,0,1,24/7 Supply,Full,2.35,3.58,1.51,31.46,8.1,8.2,9.5,8.7,4.8,67,8350000
India,Uttar Pradesh,Lucknow,Chinhat Village,Plot Area,1921,1516,1246,2,2,3,3,2,1,1,1,1,0,1,1,0,1,0,0,5,South-East,Semi-Furnished,0,1,1,0,Borewell Only,Full,5.0,13.67,34.45,59.05,6.0,3.2,1.0,9.0,7.7,38,5710000
India,Kerala,Kochi,Edappally,Super Built-up,1750,1362,1172,30,28,2,2,1,1,1,1,1,0,2,0,0,1,0,1,11,South-West,Unfurnished,1,0,1,1,24/7 Supply,Full,0.59,2.24,6.61,59.38,9.5,8.9,8.0,9.2,4.8,123,21560000
India,Punjab & Chandigarh,Amritsar,Verka Village,Plot Area,3080,2483,2049,2,1,4,4,2,1,1,1,0,0,1,1,0,0,0,0,17,West,Semi-Furnished,0,1,0,1,Borewell Only,None,5.07,3.52,21.25,63.29,5.9,8.2,3.6,8.9,9.7,63,7250000
India,Karnataka,Mysore,Yelwal Village,Plot Area,4124,2855,2320,2,2,4,4,3,2,1,1,1,1,1,1,0,1,1,0,10,East,Semi-Furnished,0,1,1,1,Borewell Only,Partial,6.6,10.14,47.09,20.57,4.7,4.9,1.0,7.6,8.4,43,16830000
India,Kerala,Kochi,Kumbalangi Village,Plot Area,1876,1240,994,2,2,2,2,0,1,1,1,0,0,1,1,0,1,0,0,17,West,Unfurnished,0,1,0,1,Borewell Only,Full,7.68,8.35,44.9,62.89,3.9,5.8,1.0,9.4,7.6,26,4660000
India,Rajasthan,Udaipur,Fatehpura,Plot Area,1192,807,646,10,10,1,1,2,1,1,1,1,0,1,1,0,1,0,1,16,North-West,Semi-Furnished,0,1,1,1,Corporation + Borewell,Full,1.46,5.52,0.57,48.78,8.8,7.2,9.8,7.5,4.7,123,11710000
India,Punjab & Chandigarh,Amritsar,Mall Road,Super Built-up,1355,1095,933,30,14,2,2,2,1,1,1,1,1,2,0,0,1,0,1,21,South-East,Unfurnished,1,0,0,0,24/7 Supply,Partial,3.51,3.47,6.75,21.52,7.2,8.3,8.0,7.5,4.6,153,17410000
India,Karnataka,Bangalore,Whitefield,Super Built-up,3311,2299,1951,20,19,5,5,1,1,1,1,1,0,2,0,1,0,0,1,20,North,Fully-Furnished,1,0,1,0,24/7 Supply,Full,3.08,3.02,3.36,41.96,7.5,8.5,9.0,7.5,5.4,157,25700000
India,Maharashtra,Pune,Baner,Super Built-up,1204,1000,867,10,2,2,2,0,1,1,1,1,0,1,0,1,0,0,1,13,North-West,Semi-Furnished,0,0,0,0,Corporation + Borewell,Full,2.13,4.56,5.33,63.2,8.3,7.7,8.4,8.9,8.4,133,12280000
India,Rajasthan,Udaipur,Sukher,Super Built-up,3089,1971,1651,20,3,3,4,2,1,1,1,0,0,2,0,0,1,0,1,24,South-East,Semi-Furnished,0,0,0,1,Corporation + Borewell,Partial,1.47,0.64,5.8,74.13,8.8,9.7,8.3,9.0,7.6,209,23690000
India,Punjab & Chandigarh,Chandigarh,Sector 8,Plot Area,2478,2008,1685,10,9,3,3,2,1,1,1,0,0,1,1,0,0,0,1,1,South-East,Fully-Furnished,0,1,1,0,Corporation + Borewell,Full,3.14,1.62,4.58,59.15,7.5,9.2,8.6,8.5,7.5,174,27470000
India,Karnataka,Mangalore,Bejai,Carpet Area,1662,1258,1009,4,2,2,2,2,1,1,1,0,1,1,0,0,0,0,1,14,South-East,Unfurnished,0,1,0,0,24/7 Supply,Partial,1.91,3.6,3.77,74.35,8.5,8.2,8.9,7.5,4.5,155,24920000
India,West Bengal,Howrah,Bally,Super Built-up,2391,1586,1337,20,3,3,4,3,1,1,1,0,1,1,0,0,0,0,1,12,South-East,Unfurnished,1,0,1,0,24/7 Supply,Partial,2.03,0.87,5.32,41.01,8.4,9.6,8.4,7.3,7.8,81,16480000
India,Gujarat,Vadodara,Gotri,Carpet Area,2146,1502,1248,20,12,3,4,1,1,1,1,0,0,2,1,0,0,0,1,15,North,Semi-Furnished,0,0,0,1,24/7 Supply,Full,2.77,3.8,0.21,38.74,7.8,8.1,9.9,6.8,7.8,198,16550000
India,Uttar Pradesh,Kanpur,Bithoor Village,Plot Area,1399,1054,880,2,1,2,2,1,1,1,1,1,1,1,1,0,0,0,0,7,West,Semi-Furnished,0,1,1,1,Borewell Only,Partial,10.25,16.14,26.2,54.41,1.8,1.9,2.1,8.1,8.6,48,3680000
India,Punjab & Chandigarh,Chandigarh,Sector 8,Plot Area,2287,1472,1280,30,25,3,3,0,1,1,1,0,1,2,1,0,1,0,1,7,South,Unfurnished,1,1,1,1,Corporation + Borewell,Partial,1.44,0.6,7.98,61.0,8.8,9.7,7.6,7.4,5.3,60,14850000
India,Kerala,Kochi,Vyttila,Super Built-up,2084,1489,1226,4,2,3,4,2,1,1,1,0,1,2,0,0,1,0,1,8,South-East,Unfurnished,1,1,0,1,24/7 Supply,Partial,1.26,4.83,5.9,54.48,9.0,7.6,8.2,6.5,4.9,154,10750000
India,West Bengal,Kolkata,Alipore,Super Built-up,1850,1490,1294,4,4,3,4,3,2,1,1,0,0,2,0,1,1,0,1,16,North-West,Fully-Furnished,1,0,1,1,24/7 Supply,Partial,0.5,0.54,6.34,53.15,9.6,9.7,8.1,8.3,4.7,199,27820000
India,Kerala,Kochi,Edappally,Super Built-up,2046,1351,1131,4,1,2,3,2,1,1,1,1,0,1,1,0,0,0,1,11,North,Semi-Furnished,0,0,0,0,Corporation + Borewell,Partial,2.63,5.0,6.29,51.45,7.9,7.5,8.1,9.0,7.2,92,19410000
India,Tamil Nadu,Coimbatore,Gandhipuram,Super Built-up,927,675,562,10,8,1,1,2,1,1,1,1,0,2,0,0,1,0,1,7,East,Fully-Furnished,1,1,1,0,Corporation + Borewell,None,1.84,2.79,7.3,52.31,8.5,8.6,7.8,7.1,7.2,159,11190000
India,Maharashtra,Pune,Baner,Carpet Area,1585,1086,906,4,2,2,1,1,1,1,1,0,1,2,0,1,0,0,1,9,North-West,Unfurnished,1,1,0,1,Corporation + Borewell,Partial,3.73,2.63,4.65,64.44,7.0,8.7,8.6,7.9,4.7,87,16610000
India,Tamil Nadu,Madurai,KK Nagar,Super Built-up,2554,1967,1655,4,1,3,3,2,1,1,1,1,1,0,1,1,0,0,1,21,South-West,Unfurnished,0,0,1,0,24/7 Supply,Full,3.73,1.99,5.27,49.76,7.0,9.0,8.4,6.9,4.8,213,27030000
India,Karnataka,Mysore,Hebbal,Super Built-up,2337,1525,1310,4,3,3,3,1,1,1,1,0,1,1,0,0,0,0,1,2,South,Unfurnished,0,0,1,1,Corporation + Borewell,Full,2.35,4.65,7.05,67.62,8.1,7.7,7.9,6.4,7.5,153,30610000
India,Rajasthan,Jaipur,Raja Park,Super Built-up,1219,850,684,10,8,1,1,1,1,1,1,0,0,2,1,0,0,0,1,8,South-West,Semi-Furnished,1,0,0,1,Corporation + Borewell,None,0.77,2.34,3.9,34.24,9.4,8.8,8.8,6.0,6.1,145,12370000
India,Kerala,Kochi,Kakkanad,Super Built-up,1867,1481,1266,30,10,2,2,2,1,1,1,1,1,1,0,0,0,0,1,11,South-West,Unfurnished,0,0,0,1,Corporation + Borewell,Partial,2.62,2.51,0.99,47.66,7.9,8.7,9.7,9.0,6.6,89,18800000
India,Maharashtra,Nashik,College Road,Super Built-up,687,545,472,10,2,1,2,2,1,1,1,0,0,1,0,0,0,0,1,11,South,Semi-Furnished,1,0,0,0,Corporation + Borewell,None,0.9,0.63,1.91,55.4,9.3,9.7,9.4,6.6,7.7,125,14520000
India,Tamil Nadu,Coimbatore,Peelamedu,Super Built-up,904,603,492,20,4,1,1,2,1,1,1,1,0,2,0,0,1,0,1,15,North,Unfurnished,0,0,1,0,24/7 Supply,Full,3.32,3.56,3.26,53.21,7.3,8.2,9.0,8.8,7.4,170,13620000
India,Karnataka,Bangalore,Yelahanka,Carpet Area,873,677,575,20,3,1,2,1,1,0,1,0,0,1,0,0,1,0,1,23,South-West,Semi-Furnished,0,0,0,1,Corporation + Borewell,Full,2.03,3.64,7.79,73.31,8.4,8.2,7.7,7.8,5.6,111,10640000
India,West Bengal,Kolkata,New Town,Super Built-up,2407,1834,1498,10,4,3,3,3,2,1,1,0,0,1,0,1,0,0,1,2,South-East,Semi-Furnished,0,1,0,1,24/7 Supply,Full,2.46,4.13,5.2,52.39,8.0,7.9,8.4,7.6,4.3,194,29530000
India,Delhi NCR,Gurugram,Sohna Village,Plot Area,2345,1499,1207,2,1,2,1,3,1,1,1,0,1,2,1,0,0,1,0,11,South,Semi-Furnished,0,1,1,1,Borewell Only,None,2.3,12.98,42.21,32.11,8.2,3.5,1.0,7.6,7.2,42,7400000
India,Tamil Nadu,Chennai,Sholinganallur,Super Built-up,4621,3047,2500,4,3,5,4,3,1,1,1,1,0,1,0,1,0,0,1,3,South-West,Unfurnished,0,1,0,1,Corporation + Borewell,Partial,3.31,2.02,0.62,51.08,7.4,9.0,9.8,6.1,5.9,62,37670000
India,Tamil Nadu,Madurai,KK Nagar,Plot Area,887,702,582,4,2,1,1,1,1,0,1,0,0,2,1,1,0,0,1,10,North-East,Unfurnished,0,1,0,0,Corporation + Borewell,Full,2.36,5.86,6.58,69.32,8.1,7.1,8.0,6.7,4.4,156,12440000
India,Maharashtra,Pune,Hinjewadi,Super Built-up,3316,2560,2076,20,19,4,4,3,1,1,1,1,0,1,0,0,0,0,1,10,North-West,Unfurnished,1,0,1,1,Corporation + Borewell,Partial,1.08,5.49,3.01,21.59,9.1,7.3,9.1,6.5,8.0,80,75800000
India,West Bengal,Kolkata,Rajarhat,Plot Area,2025,1431,1217,4,2,3,2,2,1,1,1,0,1,1,1,0,0,1,1,23,North-West,Semi-Furnished,0,0,1,1,24/7 Supply,Partial,3.54,2.86,3.11,61.24,7.2,8.6,9.1,8.5,5.1,107,15820000
India,Maharashtra,Nagpur,Hingna Village,Plot Area,1906,1477,1191,2,1,3,2,2,1,1,1,0,0,1,1,0,0,0,0,4,West,Semi-Furnished,0,1,1,1,Borewell Only,Partial,8.27,16.02,43.16,61.37,3.4,2.0,1.0,9.2,8.9,55,12400000
India,West Bengal,Kolkata,Sonarpur Village,Plot Area,846,666,556,2,1,1,1,3,1,1,1,0,1,1,1,0,1,0,0,18,North,Unfurnished,0,1,0,0,Borewell Only,None,4.23,14.83,37.96,61.48,6.6,2.6,1.0,8.5,7.2,78,1690000
India,Punjab & Chandigarh,Ludhiana,Sahnewal Village,Plot Area,2333,1764,1483,2,1,3,4,1,1,1,1,1,0,0,1,0,1,1,0,9,North-West,Semi-Furnished,0,1,1,0,Borewell Only,Full,6.78,12.29,47.99,22.55,4.6,3.9,1.0,9.5,8.5,55,6790000
India,Rajasthan,Udaipur,Sukher,Super Built-up,2452,1650,1363,4,2,3,2,1,2,1,1,0,1,1,0,1,0,0,1,19,South,Semi-Furnished,0,0,1,1,Corporation + Borewell,Full,1.56,1.55,5.61,53.79,8.8,9.2,8.3,6.5,6.8,139,9670000
India,Karnataka,Mysore,Yelwal Village,Plot Area,986,737,606,2,1,1,1,3,1,1,1,0,0,0,1,0,0,1,0,9,North,Semi-Furnished,0,1,1,0,Borewell Only,Full,7.52,8.47,39.69,72.04,4.0,5.8,1.0,8.7,9.2,28,3410000
India,Rajasthan,Jaipur,C-Scheme,Super Built-up,2108,1474,1272,10,5,3,3,2,2,1,1,0,0,1,1,1,0,0,1,20,South,Unfurnished,0,0,1,1,Corporation + Borewell,Partial,2.94,3.81,0.5,66.47,7.6,8.1,9.8,6.4,8.3,73,18360000
India,Karnataka,Bangalore,Yelahanka,Carpet Area,2820,2176,1750,4,2,3,2,2,1,1,1,0,0,3,0,0,0,0,1,15,West,Unfurnished,0,1,0,1,24/7 Supply,Full,3.44,5.8,2.38,32.43,7.2,7.1,9.3,7.1,4.3,199,53860000
India,Uttar Pradesh,Varanasi,Sarnath Village,Plot Area,945,735,596,2,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,South-East,Semi-Furnished,0,1,0,1,Borewell Only,Partial,8.71,14.19,43.04,30.13,3.0,2.9,1.0,9.0,7.3,31,2410000
India,Uttar Pradesh,Kanpur,Civil Lines,Super Built-up,762,630,532,20,19,1,1,2,1,0,1,0,1,1,1,1,0,0,1,8,South-East,Semi-Furnished,0,1,0,1,Corporation + Borewell,Full,2.24,4.18,6.87,61.55,8.2,7.9,7.9,7.2,7.5,203,8630000
India,Delhi NCR,Delhi,Vasant Kunj,Super Built-up,863,637,518,4,2,1,1,2,1,1,1,1,0,1,0,0,0,0,1,16,South-East,Semi-Furnished,0,0,0,1,24/7 Supply,None,3.04,2.98,0.69,26.95,7.6,8.5,9.8,8.6,8.3,65,17110000
India,Tamil Nadu,Chennai,Velachery,Super Built-up,2568,1944,1588,10,8,3,2,3,2,1,1,1,0,2,0,0,0,0,1,15,South,Semi-Furnished,0,0,0,1,24/7 Supply,None,2.98,0.75,4.49,40.58,7.6,9.6,8.7,8.6,5.5,163,17460000
India,Telangana,Warangal,Hanamkonda,Super Built-up,2529,1942,1672,20,9,3,2,2,2,1,1,0,1,0,0,0,0,0,1,5,North-West,Semi-Furnished,0,0,0,0,Corporation + Borewell,None,0.89,2.45,6.84,76.04,9.3,8.8,7.9,6.0,5.7,78,44840000
India,Maharashtra,Nashik,Trimbak Village,Plot Area,2026,1371,1100,2,2,2,1,1,1,1,1,0,0,2,1,0,1,0,0,6,South-West,Fully-Furnished,0,1,0,1,Borewell Only,Full,6.54,10.87,46.69,31.01,4.8,4.6,1.0,7.9,7.3,65,14920000
India,Delhi NCR,Faridabad,Sector 81,Super Built-up,877,694,560,20,8,1,2,1,1,1,1,1,1,1,0,1,1,0,1,8,North-West,Semi-Furnished,0,0,0,0,24/7 Supply,Full,1.26,2.22,4.99,23.87,9.0,8.9,8.5,6.0,4.6,86,10290000
India,Tamil Nadu,Coimbatore,Peelamedu,Super Built-up,3029,1899,1537,20,20,3,2,2,1,1,1,0,0,1,0,1,1,0,1,0,South-East,Semi-Furnished,0,0,0,0,24/7 Supply,Full,1.92,2.09,7.9,44.92,8.5,9.0,7.6,6.2,5.9,111,38800000
India,Gujarat,Surat,Piplod,Super Built-up,759,560,463,10,4,1,1,1,1,0,1,1,0,2,1,0,0,0,1,21,South-East,Fully-Furnished,1,0,0,1,24/7 Supply,Full,2.09,4.46,1.27,38.15,8.3,7.8,9.6,7.7,6.7,145,7060000
India,Kerala,Kochi,Kakkanad,Super Built-up,1827,1208,1040,20,3,2,2,3,1,1,1,1,0,1,0,1,1,0,1,21,South-East,Fully-Furnished,0,1,1,1,24/7 Supply,Full,3.29,0.84,6.71,36.5,7.4,9.6,8.0,7.6,5.7,151,17860000
India,Uttar Pradesh,Kanpur,Kidwai Nagar,Carpet Area,1972,1461,1236,30,26,2,2,1,1,1,1,0,0,1,0,0,1,0,1,5,North-East,Unfurnished,1,1,0,1,24/7 Supply,Partial,0.49,3.16,6.51,68.14,9.6,8.4,8.0,7.6,8.3,192,26940000
India,West Bengal,Howrah,Santragachi,Carpet Area,811,628,538,10,6,1,1,1,1,1,1,0,0,0,0,0,0,0,1,12,North-East,Semi-Furnished,0,1,1,1,24/7 Supply,Full,3.87,2.64,3.82,68.11,6.9,8.7,8.9,9.1,5.7,79,9310000
India,Maharashtra,Nashik,Indira Nagar,Super Built-up,866,635,533,20,15,1,1,3,1,0,1,1,0,1,0,1,0,0,1,2,East,Semi-Furnished,0,1,0,1,24/7 Supply,Full,1.55,5.62,7.8,38.72,8.8,7.2,7.7,8.1,5.1,118,25920000
India,Tamil Nadu,Chennai,T Nagar,Super Built-up,1799,1226,1034,30,30,2,2,1,1,1,1,0,1,1,0,0,1,0,1,11,East,Semi-Furnished,0,1,0,1,Corporation + Borewell,Full,1.87,0.65,7.09,34.38,8.5,9.7,7.9,7.8,4.5,148,10350000
India,Karnataka,Mangalore,Surathkal,Carpet Area,3373,2536,2187,10,10,5,5,2,1,1,1,0,0,1,0,0,1,0,1,11,South-West,Semi-Furnished,0,0,0,0,Corporation + Borewell,Partial,3.23,5.73,4.07,37.3,7.4,7.1,8.8,8.5,7.8,169,65810000
India,Delhi NCR,Noida,Yamuna Expressway Village,Plot Area,1989,1267,1038,2,1,2,2,1,1,1,1,0,0,1,1,0,0,0,0,20,East,Fully-Furnished,0,1,1,1,Borewell Only,Partial,8.0,19.04,36.98,35.46,3.6,1.0,1.0,9.0,9.5,56,7820000
India,Delhi NCR,Gurugram,Cyber City,Super Built-up,2553,1851,1485,20,16,3,4,1,1,1,1,0,0,0,0,0,0,0,1,10,East,Semi-Furnished,0,0,0,0,Corporation + Borewell,Full,3.1,4.5,1.31,50.14,7.5,7.8,9.6,8.4,4.9,134,24480000
India,Gujarat,Ahmedabad,SG Highway,Super Built-up,982,758,610,4,3,1,1,0,1,0,1,0,0,3,0,1,0,0,1,7,North,Semi-Furnished,0,1,0,0,24/7 Supply,Full,3.72,4.24,4.02,57.25,7.0,7.9,8.8,7.8,8.1,95,18680000
India,Rajasthan,Jaipur,Malviya Nagar,Super Built-up,2802,1966,1599,4,1,4,4,2,2,1,1,1,0,2,1,0,1,0,1,24,East,Semi-Furnished,1,1,0,0,Corporation + Borewell,Full,3.78,4.11,5.56,65.58,7.0,7.9,8.3,7.1,6.5,103,27880000
India,Maharashtra,Mumbai,Lower Parel,Super Built-up,739,604,504,10,8,1,1,2,1,1,1,0,0,2,0,1,0,0,1,4,East,Semi-Furnished,1,1,0,0,24/7 Supply,Partial,0.96,4.55,3.26,64.54,9.2,7.7,9.0,6.6,7.0,64,12040000
India,Gujarat,Vadodara,Alkapuri,Carpet Area,1623,1210,1045,4,1,2,2,2,1,1,1,0,0,1,1,1,0,0,1,4,South-West,Fully-Furnished,1,1,0,1,24/7 Supply,Partial,2.74,3.5,3.36,58.82,7.8,8.2,9.0,7.8,5.2,76,21300000
India,Punjab & Chandigarh,Ludhiana,BRS Nagar,Super Built-up,1193,783,631,30,18,1,1,3,1,1,1,0,0,2,0,1,1,0,1,23,South-East,Semi-Furnished,0,0,1,1,24/7 Supply,None,0.88,3.65,1.98,21.24,9.3,8.2,9.4,6.3,7.2,89,6600000
India,Karnataka,Mysore,Gokulam,Carpet Area,1646,1087,910,30,28,2,3,3,1,1,1,0,0,1,0,0,1,0,1,8,North-West,Semi-Furnished,1,0,0,1,24/7 Supply,Partial,3.12,5.3,1.92,66.78,7.5,7.3,9.4,7.2,6.8,196,16590000
India,Punjab & Chandigarh,Amritsar,Ranjit Avenue,Super Built-up,787,563,464,10,1,1,1,1,1,1,1,1,1,2,1,0,0,0,1,24,South-West,Semi-Furnished,0,0,0,1,Corporation + Borewell,Full,1.34,2.9,7.16,59.26,8.9,8.6,7.9,7.2,6.2,190,4870000
India,Delhi NCR,Delhi,Chhatarpur Village,Plot Area,2369,1786,1552,2,1,4,4,2,2,1,1,1,0,2,1,0,1,1,0,22,West,Semi-Furnished,0,1,0,1,Borewell Only,Partial,3.31,10.19,40.92,51.96,7.4,4.9,1.0,9.1,7.8,26,5410000
